;Year;Reciever;Grant size (DKK);Description;Region;Project Category;Project Subcategory
2622;2024;Til Vægs;"Støttet med
750.000 kr.";Gardening is Activism;Region Hovedstaden;HER GROR VI;Faciliteter og aktiviteter
2623;2024;Herborg Borgerforening;"Støttet med
750.000 kr.";"Herborg Nye grønne område ""sammen i Naturen""";Region Midtjylland;HER GROR VI;Faciliteter og aktiviteter
2624;2024;Foreningen Vild Med Vilje;"Støttet med
430.906 kr.";Byhaven med Fælledens Flora;Region Hovedstaden;HER GROR VI;Faciliteter og aktiviteter
2625;2024;Køge Bugt Stenrev;"Støttet med
3.300.000 kr.";Formidlingsrevene Strandgreven og Klintekongen;Region Sjælland;LANDSDÆKKENDE PROJEKTER;NA
2626;2024;Foreningen Det Sociale Netværk;"Støttet med
12.000.000 kr.";Headspace Family;Region Hovedstaden;LANDSDÆKKENDE PROJEKTER;NA
2627;2024;BØRKOP HØJSKOLE;"Støttet med
1.370.438 kr.";Byg Bro i Børkop;Region Syddanmark;LANDSDÆKKENDE PROJEKTER;NA
2628;2024;CENTER FOR FORMIDLING AF NATURVIDENSKAB OG MODERNE TEKNOLOGI (FOND);"Støttet med
15.475.000 kr.";Venner med naturen;Region Hovedstaden;LANDSDÆKKENDE PROJEKTER;NA
2629;2024;Vejen Kommune;"Støttet med
3.800.900 kr.";Hærvejsprojekter i Vejen Kommune;Region Syddanmark;LANDSDÆKKENDE PROJEKTER;NA
2630;2024;Holstebro Kommune;"Støttet med
3.788.305 kr.";Tvis Mølle Naturlaboratorium - Sundhedslaboratoriet;Region Midtjylland;LANDSDÆKKENDE PROJEKTER;NA
2631;2024;BRANDBJERG HØJSKOLE;"Støttet med
1.990.088 kr.";Sharing Brandbjerg;Region Syddanmark;LANDSDÆKKENDE PROJEKTER;NA
2632;2024;Syddansk Universitet (University of Southern Denmark);"Støttet med
17.794.791 kr.";Danmark i Bevægelse 2025;Region Syddanmark;LANDSDÆKKENDE PROJEKTER;NA
2633;2024;Aars FDF;"Støttet med
5.000.000 kr.";Naturrum Cimbrerhøjen - her er plads til alle;Region Nordjylland;LANDSDÆKKENDE PROJEKTER;NA
2634;2024;Bank- og Sparekassemuseets Fond;"Støttet med
5.100.000 kr.";Udstillingsprogram 2024-28;Region Hovedstaden;LANDSDÆKKENDE PROJEKTER;NA
2635;2024;Esbjerg kommune;"Støttet med
12.176.000 kr.";AQTIV Esbjerg Strand - aktivt vandeksperimentarium;Region Syddanmark;LANDSDÆKKENDE PROJEKTER;NA
2636;2024;Ungdomsskoleforeningen;"Støttet med
4.923.493 kr.";Folkemøde for Fremtiden - Demokratiets unge stemme;Region Syddanmark;LANDSDÆKKENDE PROJEKTER;NA
2637;2024;Brønderslev kommune;"Støttet med
1.593.912 kr.";Hærvejen i Brønderslev Kommune;Region Nordjylland;LANDSDÆKKENDE PROJEKTER;NA
2638;2024;Foreningen Kulturgrunden;"Støttet med
30.000.000 kr.";Kulturhus i Hornslet;Region Midtjylland;LANDSDÆKKENDE PROJEKTER;NA
2639;2024;Autisme Ungdom;"Støttet med
308.850 kr.";Introduktion til Autismens Verden;Region Hovedstaden;LANDSDÆKKENDE PROJEKTER;NA
2640;2024;Kroppedal Museum;"Støttet med
7.077.476 kr.";Museet i Vestskoven;Region Hovedstaden;LANDSDÆKKENDE PROJEKTER;NA
2641;2024;Nationalparkfond Skjoldungernes Land;"Støttet med
9.035.000 kr.";Trædesten til Nationalparken;Region Sjælland;LANDSDÆKKENDE PROJEKTER;NA
2642;2024;ODDER KOMMUNE;"Støttet med
4.200.000 kr.";Transformering af Hou gymnastiksal til kulturhus;Region Midtjylland;LANDSDÆKKENDE PROJEKTER;NA
2643;2024;Sorø Kunstmuseum;"Støttet med
2.715.000 kr.";SANS! Nye verdner;Region Sjælland;LANDSDÆKKENDE PROJEKTER;NA
2644;2024;Grundtvigsk Forum;"Støttet med
9.714.100 kr.";GRUNDLOVSFESTEN 2024 - 2027;Region Hovedstaden;LANDSDÆKKENDE PROJEKTER;NA
2645;2024;GERLEV IDRÆTSHØJSKOLE;"Støttet med
1.988.000 kr.";Gerlev Go Green - grøn dannelse;Region Sjælland;LANDSDÆKKENDE PROJEKTER;NA
2646;2024;INTERNATIONAL MEDICAL COOPERAT COMM;"Støttet med
2.647.900 kr.";Bamsehospitalet® og Sund Krop;Region Hovedstaden;LANDSDÆKKENDE PROJEKTER;NA
2647;2024;Frederiksborg Centret, Team Change S/I;"Støttet med
6.500.000 kr.";Street-Lab - det fællesskabende medborgerhus;Region Hovedstaden;LANDSDÆKKENDE PROJEKTER;NA
2648;2024;Naturstyrelsen;"Støttet med
50.000.000 kr.";Danmarks Naturstier - en omvej værd;Region Syddanmark;LANDSDÆKKENDE PROJEKTER;NA
2649;2024;Roskilde Kommune;"Støttet med
20.500.000 kr.";En fremtidig skatehal på Musicon;Region Sjælland;LANDSDÆKKENDE PROJEKTER;NA
2650;2024;ERHVERVSSKOLERNES ELEV ORGANISATION;"Støttet med
8.386.000 kr.";ElevfællesSKABER;Region Hovedstaden;LANDSDÆKKENDE PROJEKTER;NA
2651;2024;Københavns Kommune;"Støttet med
35.000.000 kr.";TILLÆG: Vandkulturhuset på Papirøen;Region Hovedstaden;LANDSDÆKKENDE PROJEKTER;NA
2652;2024;EGMONT HØJSKOLEN;"Støttet med
14.000.000 kr.";Egmont Højskolens bevægelses- og aktivitetsområde;Region Midtjylland;LANDSDÆKKENDE PROJEKTER;NA
2653;2024;Herleif Hammer;"Støttet med
15.000.000 kr.";Natur- og kulturarv på øen Koltur;NA;LANDSDÆKKENDE PROJEKTER;NA
2654;2024;Knebelbro Havns Facilitetsforening;"Støttet med
2.685.000 kr.";Byens Blå Torv;Region Midtjylland;LANDSDÆKKENDE PROJEKTER;NA
2655;2024;Region Hovedstaden;"Støttet med
7.470.750 kr.";Far for livet – hele livet;Region Hovedstaden;LANDSDÆKKENDE PROJEKTER;NA
2656;2024;Aalborg kommune;"Støttet med
1.503.000 kr.";Forbedring af Hærvejsruten - Hammer Bakker mm.;Region Nordjylland;LANDSDÆKKENDE PROJEKTER;NA
2657;2024;Østfyns Museer;"Støttet med
4.995.000 kr.";LADBYKONGENS LANDSKAB;Region Syddanmark;LANDSDÆKKENDE PROJEKTER;NA
2658;2024;Løgumkloster Højskole S/I;"Støttet med
1.995.520 kr.";Klimakøkken;Region Syddanmark;LANDSDÆKKENDE PROJEKTER;NA
2659;2024;Tænketanken Hav;"Støttet med
8.845.000 kr.";Det Store Danske Ålegræsinitiativ;Region Hovedstaden;LANDSDÆKKENDE PROJEKTER;NA
2660;2024;VALLENSBÆK KOMMUNE;"Støttet med
7.353.309 kr.";Klar livet i fællesskaber uden nikotin;Region Hovedstaden;LANDSDÆKKENDE PROJEKTER;NA
2661;2024;Familieidræt;"Støttet med
44.730 kr.";Sammenhold, fællesskab og trivsel i Familieidræt;Region Hovedstaden;LIV I DET LOKALE;Arrangementer
2662;2024;Støtteforeningen for Gjerndrup Friskole og Børnehaven Uglebo;"Støttet med
160.544 kr.";En legeplads som rammen om et aktivt lokalmiljø;Region Syddanmark;LIV I DET LOKALE;Materialer
2663;2024;Vils- og omegns Borgerforening;"Støttet med
50.000 kr.";Børnefestival;Region Nordjylland;LIV I DET LOKALE;Aktiviteter
2664;2024;SportsCenter Nord;"Støttet med
60.000 kr.";Meget mere udetræning;Region Nordjylland;LIV I DET LOKALE;Mindre faciliteter
2665;2024;Muhabet Aarhus;"Støttet med
19.480 kr.";Fællesskab og brobygning for etniske minoritetsældre;Region Midtjylland;LIV I DET LOKALE;Honorar og løn
2666;2024;Helsingør Fuglevenner – Nordsjællands fugleforening;"Støttet med
20.000 kr.";Foredragsholdere 2024-2025;Region Hovedstaden;LIV I DET LOKALE;Aktiviteter
2667;2024;Kfum Spejderne I Kjellerup;"Støttet med
150.000 kr.";Shelterplads med toilet og bålhytte på Rugmarken;Region Midtjylland;LIV I DET LOKALE;Byggeri
2668;2024;Øst-Sjællands Flyveklub;"Støttet med
20.000 kr.";Sikkerhedsudstyr;Region Sjælland;LIV I DET LOKALE;Grej og udstyr
2669;2024;Gladsaxe Almennyttige Boligselskab;"Støttet med
50.000 kr.";Nabofællesskaber mellem blokkene;Region Hovedstaden;LIV I DET LOKALE;Arrangementer
2670;2024;Tjalfehytten;"Støttet med
60.000 kr.";Ny Tjalfehytte;Region Hovedstaden;LIV I DET LOKALE;Byggeri
2671;2024;Hodde-Tistrup Hallen;"Støttet med
40.000 kr.";Udvikling af Hodde Forsamlingshus – Version 3.0;Region Syddanmark;LIV I DET LOKALE;Renovering og istandsættelse
2672;2024;Svømmeklubben Pingvinen;"Støttet med
45.000 kr.";Uddannelse af trænere og assistenter;Region Nordjylland;LIV I DET LOKALE;Aktiviteter
2673;2024;Minihøjskolen;"Støttet med
30.000 kr.";Lejrskole for psykisk sårbare voksne 2024;Region Midtjylland;LIV I DET LOKALE;Arrangementer
2674;2024;Nykøbing/Rørvig Jazz Festival;"Støttet med
25.000 kr.";Nykøbing/Rørvig Jazzfestival, 2024;Region Sjælland;LIV I DET LOKALE;Honorar og løn
2675;2024;Forening Oplysning om Gadeliv;"Støttet med
51.448 kr.";Personalerum og Værksted til frijobbere;Region Midtjylland;LIV I DET LOKALE;Grej og udstyr
2676;2024;Kulturforeningen Lønstrup;"Støttet med
40.000 kr.";Lønstrup Festival;Region Nordjylland;LIV I DET LOKALE;Arrangementer
2677;2024;Foreningen Den Magiske Have;"Støttet med
55.000 kr.";Vild natur til byens yngste indbyggere;Region Hovedstaden;LIV I DET LOKALE;Arrangementer
2678;2024;Foreningen GAWENDA - Gladsaxe Ungdomsscene;"Støttet med
45.000 kr.";"Gawendas forestilling ""Altid Venner""";Region Hovedstaden;LIV I DET LOKALE;Materialer
2679;2024;DDS Hjortespring Gruppe;"Støttet med
40.000 kr.";Energioptimerende Renovering af Spejderhytte;Region Hovedstaden;LIV I DET LOKALE;Renovering og istandsættelse
2680;2024;Den Selvejende Institution Oplevelsescenter Nyvang;"Støttet med
90.000 kr.";TA (AN)DEL I FÆLLESSKABET!;Region Sjælland;LIV I DET LOKALE;Grej og udstyr
2681;2024;Thorning Friluftsspil;"Støttet med
51.058 kr.";Musikhuset;Region Midtjylland;LIV I DET LOKALE;Materialer
2682;2024;Hobro kreative forening;"Støttet med
18.500 kr.";Få flere med;Region Nordjylland;LIV I DET LOKALE;Aktiviteter
2683;2024;Form & Fritid Nørre Nebel;"Støttet med
15.000 kr.";Opstart, byfest Nørre Nebel;Region Syddanmark;LIV I DET LOKALE;Aktiviteter
2684;2024;Studentersamfundet ved Aalborg Universitet;"Støttet med
40.000 kr.";Faciliteter til kulturelle oplevelser på AAU;Region Nordjylland;LIV I DET LOKALE;Grej og udstyr
2685;2024;Foreningen af Blågårds Plads;"Støttet med
80.000 kr.";Blaagaards Festival 2024;Region Hovedstaden;LIV I DET LOKALE;Arrangementer
2686;2024;GNF Virum-Lyngby;"Støttet med
57.000 kr.";Bæredygtighedsfestival;Region Hovedstaden;LIV I DET LOKALE;Arrangementer
2687;2024;Silkeborg Koret;"Støttet med
10.000 kr.";Silkeborg Korets 50-års jubilæum;Region Midtjylland;LIV I DET LOKALE;Honorar og løn
2688;2024;Randers Seniorkrolf;"Støttet med
5.738 kr.";Projektor;Region Midtjylland;LIV I DET LOKALE;Mindre faciliteter
2689;2024;Støvring & Omegns Jagtforening;"Støttet med
200.000 kr.";Fælleshus for natur- og udelivsinteresserede;Region Nordjylland;LIV I DET LOKALE;Byggeri
2690;2024;DUI Leg- og Virke i Helsingør;"Støttet med
35.000 kr.";Sommerferieaktivitet og Familieaktivitet - Vikinger;Region Hovedstaden;LIV I DET LOKALE;Byggeri
2691;2024;Roskilde Oplevelseshavn;"Støttet med
59.349 kr.";Børn under 7 år møder fjordens dyr;Region Sjælland;LIV I DET LOKALE;Mindre faciliteter
2692;2024;Cirkusbygningen i Sandvig;"Støttet med
23.150 kr.";Stole, borde, emhætter, duge m.m.;Region Hovedstaden;LIV I DET LOKALE;Grej og udstyr
2693;2024;Lemvig Museum;"Støttet med
8.000 kr.";"På sporet af ""De bedste familier""";Region Midtjylland;LIV I DET LOKALE;Arrangementer
2694;2024;Taifu Frederiksværk;"Støttet med
16.500 kr.";Træningsudstyr;Region Hovedstaden;LIV I DET LOKALE;Materialer
2695;2024;Vesterbæk Moto Cross Club;"Støttet med
50.000 kr.";Fornyelse af startbom;Region Syddanmark;LIV I DET LOKALE;Renovering og istandsættelse
2696;2024;Projekt O;"Støttet med
12.500 kr.";Påsketur for ældre;Region Hovedstaden;LIV I DET LOKALE;Aktiviteter
2697;2024;HGF Atletik/Motion;"Støttet med
29.275 kr.";De unges renovering af klubhuset;Region Midtjylland;LIV I DET LOKALE;Renovering og istandsættelse
2698;2024;EG & IFs Gymnastikafdeling;"Støttet med
17.497 kr.";Projekt gymnastik bænke;Region Syddanmark;LIV I DET LOKALE;Grej og udstyr
2699;2024;DanseParaplyen Aarhus;"Støttet med
40.000 kr.";Danseteltet 2024;Region Midtjylland;LIV I DET LOKALE;Arrangementer
2700;2024;Sorø Roklub;"Støttet med
30.000 kr.";Renovering af bådebro ved Sorø Roklub;Region Sjælland;LIV I DET LOKALE;Renovering og istandsættelse
2701;2024;Bjerndrup Udviklingsråd;"Støttet med
50.000 kr.";Udekøkken i Byparken;Region Syddanmark;LIV I DET LOKALE;Materialer
2702;2024;Odsherred kommune;"Støttet med
75.000 kr.";Odsherred Læser;Region Sjælland;LIV I DET LOKALE;Aktiviteter
2703;2024;Foreningen Vaarst Uret;"Støttet med
75.000 kr.";Nye legeredskaber og madpakkehus til Vaarst Uret;Region Nordjylland;LIV I DET LOKALE;Grej og udstyr
2704;2024;Ældre Sagen;"Støttet med
10.000 kr.";Danmark spiser sammen i Assens Bowlingcenter;Region Syddanmark;LIV I DET LOKALE;Arrangementer
2705;2024;Svenstrup Forsamlingshus;"Støttet med
110.000 kr.";Svenstrup Forsamlingshus - Inkluderende fællesskab;Region Midtjylland;LIV I DET LOKALE;Renovering og istandsættelse
2706;2024;Teaterforeningen GLiMT;"Støttet med
60.000 kr.";Kulturboost i Tårnby;Region Hovedstaden;LIV I DET LOKALE;Aktiviteter
2707;2024;Venneforeningen til Gjerrild-Bønnerup Friskole;"Støttet med
115.000 kr.";Udendørs byggefællesskab på tværs af generationer;Region Midtjylland;LIV I DET LOKALE;Mindre faciliteter
2708;2024;Hansted-Egebjerg Lokalråd;"Støttet med
32.175 kr.";NærVærket;Region Midtjylland;LIV I DET LOKALE;Mindre faciliteter
2709;2024;Østersøjazz i Nexø;"Støttet med
40.000 kr.";Østersøjazz Festival 2024;Region Hovedstaden;LIV I DET LOKALE;Arrangementer
2710;2024;Foreningen STORM;"Støttet med
115.373 kr.";På naturskattejagt i det sydfynske øhav;Region Syddanmark;LIV I DET LOKALE;Grej og udstyr
2711;2024;Kunsthøjskolen på Ærø;"Støttet med
38.500 kr.";Formidlingsmateriale vedr. udstillingen WHO CARES;Region Syddanmark;LIV I DET LOKALE;Aktiviteter
2712;2024;Vester Nebel Lokalhistorisk Arkiv;"Støttet med
40.000 kr.";Lokalhistorie for ALLE i nutiden for fremtiden;Region Syddanmark;LIV I DET LOKALE;Grej og udstyr
2713;2024;Støtteforeningen Sedenhuses Venner;"Støttet med
13.800 kr.";Bosted til Eventyrløb i Odense;Region Syddanmark;LIV I DET LOKALE;Aktiviteter
2714;2024;Ensemble Hermes;"Støttet med
10.000 kr.";Floralia;Region Midtjylland;LIV I DET LOKALE;Aktiviteter
2715;2024;Ældre Sagen;"Støttet med
10.000 kr.";Spis sammen og grillaften;Region Nordjylland;LIV I DET LOKALE;Arrangementer
2716;2024;Jonstrup Jazz;"Støttet med
36.546 kr.";Jonstrup Jazz Festival 2024;Region Hovedstaden;LIV I DET LOKALE;Arrangementer
2717;2024;Børne- og Ungdomsforeningen Bramsnæs Nord;"Støttet med
65.000 kr.";Fornyelse af bade/bådebro;Region Sjælland;LIV I DET LOKALE;Renovering og istandsættelse
2718;2024;Strøby Forsamlingshus;"Støttet med
49.553 kr.";Nye tider i Strøby Forsamlingshus, IT og modernisering;Region Sjælland;LIV I DET LOKALE;Renovering og istandsættelse
2719;2024;Franz Schubert Selskabet Danmark;"Støttet med
30.000 kr.";Bach Maraton / Schubertiaden 2024;Region Sjælland;LIV I DET LOKALE;Arrangementer
2720;2024;AB-Sprotoften;"Støttet med
18.000 kr.";Pigeklub;Region Syddanmark;LIV I DET LOKALE;Aktiviteter
2721;2024;Ribe Golf Klub;"Støttet med
25.000 kr.";Aktive Ældre i Bevægelse;Region Syddanmark;LIV I DET LOKALE;Byggeri
2722;2024;Rullefabrikken;"Støttet med
62.675 kr.";Rulleskøjteløb til danskerne - Danish Roller Cup;Region Hovedstaden;LIV I DET LOKALE;Arrangementer
2723;2024;Furesø Svømmeklub;"Støttet med
40.208 kr.";Svømmeskolestævne for alle børn og unge i klubben;Region Hovedstaden;LIV I DET LOKALE;Arrangementer
2724;2024;Lundehus Kulturforsyning;"Støttet med
60.500 kr.";Jazz på Lundehustorvet;Region Hovedstaden;LIV I DET LOKALE;Honorar og løn
2725;2024;På Sporet;"Støttet med
25.000 kr.";Kunststi i Grenaa Plantage;Region Midtjylland;LIV I DET LOKALE;Transport
2726;2024;Dansk Forening For Osteogenesis Imperfecta;"Støttet med
15.000 kr.";Aktiviteter til DFOIs sommerlejr;Region Hovedstaden;LIV I DET LOKALE;Aktiviteter
2727;2024;Middelfart Roklub;"Støttet med
20.000 kr.";Inrigger til glæde for mange i lokalsamfundet;Region Syddanmark;LIV I DET LOKALE;Grej og udstyr
2728;2024;Danske Baptisters Spejderkorps - Skee Kreds;"Støttet med
200.000 kr.";Den grønne fælles spejdergrund;Region Sjælland;LIV I DET LOKALE;Byggeri
2729;2024;Jammerbugt kommune;"Støttet med
20.000 kr.";Aabybro Børnekarneval;Region Nordjylland;LIV I DET LOKALE;Aktiviteter
2730;2024;Brejning Havnearbejdere;"Støttet med
50.000 kr.";God arbejdsbeklædning til Brejning Havnearbejdere;Region Syddanmark;LIV I DET LOKALE;Grej og udstyr
2731;2024;Studenterrådet ved Aarhus Universitet;"Støttet med
65.000 kr.";AU Run;Region Midtjylland;LIV I DET LOKALE;Arrangementer
2732;2024;Ældre Sagen;"Støttet med
12.500 kr.";Danmark Spiser Sammen mod ensomhed i ugerne 17+45;Region Sjælland;LIV I DET LOKALE;Arrangementer
2733;2024;Sølund Musik Festival;"Støttet med
100.000 kr.";Festival og glæde for udviklingshæmmede mennesker;Region Midtjylland;LIV I DET LOKALE;Aktiviteter
2734;2024;Ilskov Forsamlingshus;"Støttet med
50.000 kr.";Isolering af loft, vægge og gulv;Region Midtjylland;LIV I DET LOKALE;Renovering og istandsættelse
2735;2024;Tved Gymnastik & Idrætsforening;"Støttet med
30.000 kr.";Nyt Billard;Region Syddanmark;LIV I DET LOKALE;Grej og udstyr
2736;2024;Sind - Lokalafdeling København;"Støttet med
74.700 kr.";Fri i Sindet, events om psykisk sårbarhed;Region Hovedstaden;LIV I DET LOKALE;Arrangementer
2737;2024;Brejning Båd Klub;"Støttet med
65.000 kr.";Inrigger Hejsereol;Region Syddanmark;LIV I DET LOKALE;Mindre faciliteter
2738;2024;Stevning Aktivitetshus;"Støttet med
15.000 kr.";Stevning musikfestival;Region Syddanmark;LIV I DET LOKALE;Grej og udstyr
2739;2024;Kulturforeningen Quedens;"Støttet med
30.159 kr.";Højskolesangbøger til fællesskabet i Ribe;Region Syddanmark;LIV I DET LOKALE;Grej og udstyr
2740;2024;Greve Håndbold;"Støttet med
20.000 kr.";Overtræktrøjer til foreningshold;Region Sjælland;LIV I DET LOKALE;Grej og udstyr
2741;2024;Andelsselskabet Slogs Herreds Hus;"Støttet med
40.000 kr.";Energioptimering af Slogs Herreds Hus;Region Syddanmark;LIV I DET LOKALE;Renovering og istandsættelse
2742;2024;Bov Sogns Ringriderforening;"Støttet med
10.000 kr.";Bov Byfest 2024;Region Syddanmark;LIV I DET LOKALE;Arrangementer
2743;2024;Det Danske Spejderkorps, Skjoldungerne - Lejre Gruppe;"Støttet med
75.000 kr.";Udendørs aktivitetsrum på vores nye adresse;Region Sjælland;LIV I DET LOKALE;Byggeri
2744;2024;Den selvejende institution Jazz I Trekanten;"Støttet med
75.000 kr.";Sacred Music;Region Syddanmark;LIV I DET LOKALE;Honorar og løn
2745;2024;Himmelev Rideklub;"Støttet med
25.000 kr.";En ny rideskolehest;Region Sjælland;LIV I DET LOKALE;Aktiviteter
2746;2024;Bordtennisklub;"Støttet med
27.500 kr.";Bordtennisborde danner venskaber for livet;Færøerne;LIV I DET LOKALE;Grej og udstyr
2747;2024;Den Selvejende Institution Durup Idræts- og Svømmehal;"Støttet med
40.000 kr.";Energioptimering;Region Midtjylland;LIV I DET LOKALE;Renovering og istandsættelse
2748;2024;Teater Kabinettet;"Støttet med
19.000 kr.";Realisering af kollaborativ musikforestilling;Region Midtjylland;LIV I DET LOKALE;Arrangementer
2749;2024;Bogø Kulturforening;"Støttet med
22.000 kr.";Havblik Festivals Børnefest;Region Sjælland;LIV I DET LOKALE;Arrangementer
2750;2024;Viborg Familie- og Firmaidræt;"Støttet med
15.000 kr.";Udskiftning af klæde på vores billardborde;Region Midtjylland;LIV I DET LOKALE;Renovering og istandsættelse
2751;2024;Danske Julemænd Nissemødre & Nisser;"Støttet med
30.000 kr.";Nisseskole - Jul i Juni 2024;Region Nordjylland;LIV I DET LOKALE;Aktiviteter
2752;2024;Levende Landsbykultur i Vesthimmerland;"Støttet med
100.000 kr.";Projekt ”Ny udstillingshal”;Region Nordjylland;LIV I DET LOKALE;Byggeri
2753;2024;Samuelsgårdens Venner;"Støttet med
40.000 kr.";Projekt ”Energioptimering og grønomstilling”;Region Midtjylland;LIV I DET LOKALE;Materialer
2754;2024;Gl. Åby Beboerforening 1995;"Støttet med
71.531 kr.";Kulturcontainer Gl. Aaby;Region Midtjylland;LIV I DET LOKALE;Mindre faciliteter
2755;2024;Lejre Pensionistforening;"Støttet med
35.000 kr.";Foreningens 75-års jubilæumsfest;Region Sjælland;LIV I DET LOKALE;Arrangementer
2756;2024;SUP Sæby;"Støttet med
68.000 kr.";Yoga til vands;Region Nordjylland;LIV I DET LOKALE;Grej og udstyr
2757;2024;Foreningen Præstens Have;"Støttet med
100.000 kr.";Oplevelses- lærings- og naturcenter - Ingstrup;Region Nordjylland;LIV I DET LOKALE;Byggeri
2758;2024;G/E- og Borgerforeningen Baarse;"Støttet med
100.000 kr.";Shelterklynge og hundeskov ved bårsesøerne;Region Sjælland;LIV I DET LOKALE;Byggeri
2759;2024;HK 73 Frederikssund;"Støttet med
70.000 kr.";Bold og bevægelse for folk med handicap;Region Hovedstaden;LIV I DET LOKALE;Aktiviteter
2760;2024;Lundsmark Krolf Klub;"Støttet med
18.000 kr.";Indkøb af 2 borde/bænkesæt med ryglæn;Region Syddanmark;LIV I DET LOKALE;Mindre faciliteter
